0,51.35126936718312
1,70.79695252304678
2,92.866071354751
3,113.41462181121393
4,130.8553412152478
5,143.4869122364343
6,156.95096820126736
7,169.30346185997962
8,180.44311316812357
9,191.39036579146878
10,216.55379075760092
11,238.3880979366153
12,256.8878151001716
13,272.86543318393404
14,288.63408498651086
15,305.0124653951313
16,319.8748520878287
17,333.18489734686034
18,346.01110174404374
19,358.781110408146
20,370.1469795710715
21,382.57664904313236
22,393.3957148940122
23,404.03336522901395
24,415.39308310682827
25,424.9436600216769
26,433.88361195742334
27,442.27683550678
28,452.18728763589206
29,459.02803158312946
30,468.8548079770891
31,477.78865442643485
32,486.7000996769959
33,496.6619856270577
34,504.0256010624679
35,513.4056111556501
36,521.4293699477287
37,531.4126735727756
38,538.880215589014
39,547.9317863014463
40,552.725937777111
41,558.8142207796974
42,565.0374827501325
43,568.3416331712626
44,570.8618689970538
45,573.7120364107175
46,576.7338612357796
47,580.577833942856
48,583.2696618605239
49,584.3296535370575
50,586.8944096174988
51,586.5274709817978
52,585.9721719200483
53,587.1518907153109
54,591.0686303461755
55,594.3988424701039
56,596.5301684688916
57,596.4124726632332
58,596.1538490021246
59,600.2279922206674
60,606.233712299108
61,610.6917009433103
62,620.4969236506194
63,627.656205072908
64,633.05765805132
65,636.7452295971233
66,641.609570690733
67,645.6320914214107
68,652.3793003352324
69,657.3132393546925
70,656.6696840479068
71,662.3933021233522
72,661.6677794547303
73,659.1125751646206
74,659.8548794259902
75,660.0496483391477
76,660.6497295966432
77,663.0378426146461
78,663.7124364354765
79,665.0404435512402
80,667.6181129091335
81,664.4669375035454
82,663.0277201870008
83,668.3158370374207
84,668.5248928476619
85,668.8583293360246
86,671.7344117739874
87,674.3039149766421
88,675.9702491017296
89,675.5334916870479
90,680.3550402307712
91,683.9692206434678
92,687.8098651515384
93,690.3442953655274
94,693.2698909750637
95,698.3862232726549
96,697.0336513951543
97,695.2851505964111
98,694.358416828241
99,698.2824591050545
100,698.6032161844893
101,701.004715315242
102,702.829644722884
103,702.2300077435846
104,701.2121725234672
105,701.6725091270821
106,704.4432200874246
107,707.2293180298493
108,709.0721083932219
109,706.2885659286846
110,708.8288177905974
111,710.9800512365179
112,714.2066047435562
113,717.9911337552485
114,723.0111969191047
115,726.4811831280206
116,732.5233416442447
117,738.2431262901711
118,743.1155161161865
119,743.8138760930556
120,743.0190124185459
121,744.3215093729127
122,742.8855895066151
123,742.8477396130826
124,746.9018620101573
125,747.041713247887
126,745.3402894267562
127,743.7784126495098
128,743.3214442973904
129,746.5037952611461
130,750.6553285507738
131,753.1086350245678
132,751.0998905766176
133,752.3896586013617
134,750.4337452028022
135,748.9224532525983
136,749.2786475814219
137,751.7535449879658
138,754.9500030280044
139,756.4314472516058
140,752.570767943618
141,749.4698998662185
142,757.0144277831699
143,758.9601826771789
144,760.645517750797
145,760.6208595103626
146,763.5097568589854
147,763.685444403249
148,766.5658363953941
149,770.4370590051892
150,771.8934841093645
151,772.2929637550575
152,769.3341187718272
153,767.6058966512596
154,767.5797068900459
155,768.5795568257493
156,765.4975707982741
157,764.2495851459137
158,757.8671355874425
159,758.0678069368395
160,761.5239250002603
161,766.8210848414425
162,772.844623592821
163,774.482771735087
164,776.0193875480443
165,779.0019354545898
166,782.8191947659666
167,787.7797795451609
168,798.8997938580526
169,801.4184582440337
170,802.6284567544695
171,803.8363051140047
172,806.117209358726
173,811.4714036099892
174,816.2097335832568
175,819.6626932775713
176,820.1847472077067
177,821.6619791226494
178,815.2141723644439
179,811.1961322496643
180,808.8042355165486
181,806.9585268021563
182,804.7048116352419
183,800.270104959344
184,797.1755968124809
185,796.5838755863488
186,802.5073411316323
187,798.6211552939001
188,804.5801856596695
189,810.2749048180633
190,817.854306328057
191,817.4129064645718
192,813.3730635155622
193,811.6232162540243
194,809.6248210898767
195,809.5579888117455
196,808.833556616667
197,809.2495498677818
198,803.9106009299895
199,802.1340631226064
200,795.4073948664043
201,800.9746158537569
202,803.8010320714765
203,808.9785965712676
204,807.7767933633747
205,806.6940161702538
206,805.6317742965489
207,808.0313109627463
208,811.1836808638236
209,813.5596130611842
210,816.1864480809807
211,813.2365190310395
212,821.3339162229504
213,826.5962803158376
214,850.1985090337619
215,859.773547824712
216,866.0045694868328
217,869.7042752951884
218,873.041445446107
219,871.1528139020044
220,874.6414773123968
221,878.7833167683735
222,873.3870761377441
223,876.4066841177525
224,862.822765333514
225,859.1638472773724
226,856.2808882110616
227,854.8659720950375
228,852.1844496087426
229,856.7364181275245
230,854.6129587913545
231,862.5834986457303
232,864.0872476018009
233,855.418787329125
234,851.6668743433617
235,846.6671191579386
236,839.2238493277762
237,835.2516841192543
238,852.5585029640522
239,848.3396073808208
240,853.0644540112665
241,851.9786420518824
242,854.2313115937907
243,855.4009834100664
244,853.2826504628349
245,858.5999480976172
246,861.6097810943165
247,868.7765996009095
248,855.9907435294072
249,861.1970782352635
250,854.0535018591621
251,847.0349496305689
252,844.3667090827319
253,845.153359994911
254,842.0956134708115
255,839.8266357932764
256,845.5883732819648
257,838.6021763167666
258,839.8739677937708
259,839.8806237525844
260,846.8483294770571
261,852.2247188612752
262,855.3723708736292
263,858.7833653205662
264,866.0511210630748
265,869.1860962320301
266,871.0125952769693
267,874.800952912666
268,877.3077316369352
269,877.103503276111
270,878.3421718241468
271,871.6462022881748
272,875.1581649647908
273,882.7174880089336
274,882.7735620294546
275,885.6608208559722
276,888.3452240503038
277,896.5783877165277
278,897.2123512481078
279,896.6713425615997
280,889.6691961807376
281,899.4695016904225
282,903.2107349715313
283,899.0833299714013
284,898.3696601796328
285,900.4105890564649
286,894.6760978724026
287,910.3393542076141
288,904.1375925471928
289,902.9887989572196
290,909.6393406759502
291,911.3852750208343
292,907.2586652737164
293,911.2743573060477
294,913.6244300625918
295,908.9960366450798
296,918.4219645239352
297,896.2196677303294
298,903.8697013945339
299,906.0870771528016
300,910.9320856030608
301,902.3018152971042
302,899.3887125107879
303,894.875109217089
304,900.0053919704726
305,905.9737386078308
306,902.5146741547287
307,918.8247005137025
308,927.3159622634382
309,929.406208346574
310,927.5134110552997
311,934.6518781337478
312,937.9834155475553
313,937.3731083398794
314,938.2850773276117
315,939.3291041407931
316,951.6207007528499
317,936.2225546704483
318,920.9463179047314
319,923.8784556729058
320,926.4532153124995
321,936.3377510890396
322,940.186155265282
323,944.3927967727041
324,939.3909263033217
325,942.6663415235698
326,935.135988682546
327,945.0861160656068
328,959.6226562315729
329,975.1278996202449
330,982.8024112026087
331,981.0337259153557
332,987.9651142747498
333,995.3150196589182
334,1008.8179254276658
335,1007.5145565986941
336,1012.6187675674397
337,1012.8100095993929
338,1012.6380501319123
339,1007.2022353997005
340,1004.1928431304153
341,1000.0295730728837
342,1009.6667644030783
343,1006.8979457508336
344,1004.3580506648532
345,1004.4403687268477
346,999.2942085188748
347,998.6553128659267
348,991.0586754900878
349,983.5141285188045
350,987.5308292090525
351,993.7925776822879
352,983.9832776236865
353,988.7166624497346
354,991.2842828124898
355,987.0163415482175
356,987.1804125068281
357,976.7577923923666
358,1019.7361140652692
359,1023.52639488477
360,1020.7475880188282
361,1015.8909937222203
362,1030.0724039239917
363,1028.5826331119695
364,1022.9244247437658
365,1030.8106958278095
366,1044.4179723626971
367,1075.3191000196716
368,1040.8814198654873
369,1042.9867514557368
370,1039.6127923622569
371,1059.4659820232673
372,1046.1651332748902
373,1046.4509446217173
374,1061.4749958965442
375,1066.5344369635516
376,1051.141712900438
377,1043.9555932488763
378,1054.0580315707157
379,1045.747785469048
380,1054.381997873833
381,1032.7072157158213
382,1034.2665027023866
383,1034.5135891984485
384,1025.238797239234
385,1035.4407401314938
386,1047.9909376989278
387,1057.501361901207
388,1053.5966849996344
389,1066.9725089757208
390,1076.8679119331462
391,1086.2777367347142
392,1086.3445864780977
393,1086.7748430901315
394,1104.1247194821522
395,1090.8011080789202
396,1084.428316440015
397,1075.4455377650224
398,1075.282580120693
399,1083.2846542142818
400,1073.634317117725
401,1068.8800303601888
402,1067.7188916200062
403,1066.5040577816476
404,1046.8902475911245
405,1056.8934288708163
406,1063.5103863076451
407,1068.0309739159268
408,1062.4659588593677
409,1051.6818390478552
410,1053.1486850724718
411,1061.4501579450293
412,1076.4390640386887
413,1094.033223491162
414,1114.1849970832232
415,1125.5814738983772
416,1128.2330622811382
417,1154.2278616284862
418,1157.1530045112675
419,1158.5838068030891
420,1169.8417604982349
421,1164.0994877263836
422,1167.573939426291
423,1168.0667614323693
424,1159.069364498133
425,1148.3805959511005
426,1148.4165245618813
427,1106.7660249904209
428,1110.5640207328245
429,1119.7628324126267
430,1111.0881970012542
431,1114.9646598218446
432,1118.5783738994403
433,1135.3724338995025
434,1126.4018830275422
435,1125.253918638041
436,1127.172935592026
437,1147.1439830504228
438,1152.2913297538157
439,1160.7250242156795
440,1153.8750509146016
441,1167.7918759476652
442,1162.5345053432698
443,1143.2830684222604
444,1185.994753911204
445,1201.0567485294712
446,1197.01452780136
447,1188.1386690440788
448,1180.1742270394698
449,1169.4846041873957
450,1177.550539972645
451,1161.474189198995
452,1167.0558483501834
453,1173.755367425913
454,1143.60323801221
455,1132.6341380003607
456,1142.928935121036
457,1145.0191377011138
458,1154.3046726755201
459,1154.6576526914814
460,1158.3991358386015
461,1153.9598810511661
462,1139.1214626698759
463,1131.2124643551601
464,1128.5955430156384
465,1126.704946368678
466,1123.5225743594451
467,1119.0330692293617
468,1119.0724685386717
469,1122.4942238585459
470,1151.6312382556794
471,1153.673083971986
472,1154.9452929096938
473,1148.8062718644276
474,1149.1642653915508
475,1139.9984700153284
476,1150.8240147045951
477,1159.7830226799117
478,1164.368762374169
479,1156.4914931642338
480,1123.9777846123584
481,1119.2736999439273
482,1119.2479203463454
